index,name,artist,spotify_preview_url,tags,year,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,speed,song
47915,1000 Voices,L'Âme Immortelle,https://p.scdn.co/mp3-preview/8c1ec07fad963eb1053acf07fae90343c1c844ab?cid=774b29d4f13844c495f206cafdad9c86,"['industrial', 'gothic']",2008,0.656,0.436,0.6261169230769231,Major,0.027,0.794,1.74e-06,0.114,0.282,0.49096107603423744,1000 Voices (L'Âme Immortelle)
23751,Im a Steady Rollin Man,Robert Johnson,https://p.scdn.co/mp3-preview/9041316ecf3ad4323773d39ebb4488252954b67b?cid=774b29d4f13844c495f206cafdad9c86,['blues'],2008,0.683,0.199,0.5417107692307692,Major,0.0607,0.983,0.00493,0.135,0.623,0.4626374475551495,Im a Steady Rollin Man (Robert Johnson)
10776,Aint Wastin Time No More,The Allman Brothers Band,https://p.scdn.co/mp3-preview/dc9f78ba6eae05f63de658ad4aebad45ae99f665?cid=774b29d4f13844c495f206cafdad9c86,"['classic rock', 'blues', 'blues rock']",2008,0.473,0.775,0.6949907692307693,Major,0.0483,0.158,0.00896,0.244,0.723,0.4126540389921498,Aint Wastin Time No More (The Allman Brothers Band)
43778,Ainda Gosto Dela,Skank,https://p.scdn.co/mp3-preview/f50a9b5466d8880cec6d148e02012eea1b60f424?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'pop', 'pop rock']",2008,0.693,0.761,0.7485292307692307,Minor,0.0265,0.0496,3.11e-06,0.0928,0.718,0.5545721909333479,Ainda Gosto Dela (Skank)
420,Black or White,Michael Jackson,https://p.scdn.co/mp3-preview/7685001a08ad8903a2c14f1fbb0834c6904a65a3?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'pop', 'dance', '80s', '90s']",2008,0.753,0.936,0.8674461538461539,Major,0.0962,0.167,0.0162,0.0809,0.886,0.5230530062320164,Black or White (Michael Jackson)
45928,Jen Doesnt Like Me Anymore,Less Than Jake,https://p.scdn.co/mp3-preview/af08d3d83695fe8e71c7b4af241de3fe489b7a67?cid=774b29d4f13844c495f206cafdad9c86,"['punk', 'punk rock', 'ska']",2008,0.405,0.967,0.8673230769230769,Minor,0.143,0.000259,0.0,0.0989,0.477,0.5714863654752651,Jen Doesnt Like Me Anymore (Less Than Jake)
16070,Matkan lopussa,Moonsorrow,https://p.scdn.co/mp3-preview/a794e2716b78c1bef714de273b4aae87667d7e5d?cid=774b29d4f13844c495f206cafdad9c86,['black metal'],2008,0.188,0.471,0.5411692307692307,Minor,0.0464,0.0737,0.474,0.0826,0.229,0.49812039473983266,Matkan lopussa (Moonsorrow)
1970,Gamma Ray,Beck,https://p.scdn.co/mp3-preview/473d17c552ff04a38e2ff1dded715d5274d57817?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'alternative rock', 'indie rock', 'singer songwriter', 'psychedelic', '00s']",2008,0.61,0.914,0.8113476923076923,Minor,0.0397,0.127,0.258,0.34,0.74,0.7639833994718014,Gamma Ray (Beck)
24304,Let Me,Black Tide,https://p.scdn.co/mp3-preview/4c3a0157dae6aa88c49e95880ae29059deb915f7?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'heavy metal', 'thrash metal', 'power metal']",2008,0.501,0.989,0.8462523076923076,Major,0.114,0.000241,2.89e-06,0.0882,0.38,0.5681953516702805,Let Me (Black Tide)
38053,Billy Fish,Melvins,https://p.scdn.co/mp3-preview/72570059f174af773c2c1671dffb5ebfe8a699d9?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'grunge']",2008,0.34,0.63,0.7430153846153846,Major,0.0766,0.0224,0.0137,0.0292,0.523,0.7246366929856859,Billy Fish (Melvins)
8065,If I Could Fly,Helloween,https://p.scdn.co/mp3-preview/c2960e1af61e2da33ea3eb072f094ed9fddc1ace?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'heavy metal', 'german', 'power metal']",2008,0.475,0.906,0.7907446153846155,Minor,0.0375,0.00479,0.0,0.0999,0.671,0.35950689340115366,If I Could Fly (Helloween)
35261,Pretend. Release. The Close,Emarosa,https://p.scdn.co/mp3-preview/516a8c68923fbf4a197df14dad9157d3f743b5f1?cid=774b29d4f13844c495f206cafdad9c86,"['hardcore', 'post hardcore', 'screamo']",2008,0.259,0.888,0.8477046153846154,Major,0.0577,0.00133,0.0,0.0961,0.436,0.7990208779370253,Pretend. Release. The Close (Emarosa)
34118,Trail Of Kings,Diablo,https://p.scdn.co/mp3-preview/d6deda10abbd472cb76fa9d99cc2763247b36cbc?cid=774b29d4f13844c495f206cafdad9c86,['melodic death metal'],2008,0.443,0.977,0.7829169230769231,Major,0.129,2.45e-05,0.0319,0.0814,0.0394,0.5448173350970258,Trail Of Kings (Diablo)
30036,The Lion And The Wolf,Thrice,https://p.scdn.co/mp3-preview/6f52266efa3e45bf35fb0bff680dc5a0783a7921?cid=774b29d4f13844c495f206cafdad9c86,"['acoustic', 'piano']",2008,0.272,0.195,0.5538707692307692,Minor,0.0344,0.988,0.778,0.188,0.351,0.8477951571186355,The Lion And The Wolf (Thrice)
32945,A Little Too Not Over You,David Archuleta,https://p.scdn.co/mp3-preview/0e420a887a41259d95bd6e22a0bf11c79d859d61?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'rnb', 'male vocalists']",2008,0.531,0.694,0.7936492307692307,Minor,0.0321,0.0131,0.0,0.378,0.538,0.7453782620356103,A Little Too Not Over You (David Archuleta)
15568,Anagantios,Eluveitie,https://p.scdn.co/mp3-preview/4f1b4c0411dcaad34b0637c095d8bc1e565e13dc?cid=774b29d4f13844c495f206cafdad9c86,"['instrumental', 'melodic death metal']",2008,0.0627,0.444,0.7490461538461538,Major,0.0475,0.943,0.792,0.698,0.0708,0.32274208724823067,Anagantios (Eluveitie)
48807,Same Ol Story,Cyndi Lauper,https://p.scdn.co/mp3-preview/9cd6c4c8159f7e6a4a0e67e80f34937ba2376e91?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'dance']",2008,0.687,0.663,0.761476923076923,Minor,0.0322,0.023,1.03e-06,0.197,0.732,0.5864686603664663,Same Ol Story (Cyndi Lauper)
21712,Trouble in Paradise (Variation on a Theme),UNKLE,https://p.scdn.co/mp3-preview/86039984c606de3e0606d86a38a723de2872eab6?cid=774b29d4f13844c495f206cafdad9c86,"['instrumental', 'chillout', 'classical', 'trip hop', 'lounge']",2008,0.116,0.531,0.6689723076923076,Minor,0.0371,0.443,0.789,0.287,0.156,0.39521712054474456,Trouble in Paradise (Variation on a Theme) (UNKLE)
43706,Lisa Marie,Artist vs. Poet,https://p.scdn.co/mp3-preview/182d30d3bde4e41e414ae69c4d5a7a3d80e1c8b5?cid=774b29d4f13844c495f206cafdad9c86,"['alternative', 'love', 'pop rock']",2008,0.472,0.888,0.8019692307692308,Major,0.0429,0.000146,0.000177,0.0806,0.445,0.6908037983026734,Lisa Marie (Artist vs. Poet)
48445,Love Is Real,Rusko,https://p.scdn.co/mp3-preview/8e71b560e9b99c2ebca01c16394de679d5e43cca?cid=774b29d4f13844c495f206cafdad9c86,,2008,0.593,0.93,0.7152,Minor,0.0492,3.92e-05,0.488,0.268,0.216,0.6365066161196038,Love Is Real (Rusko)
41299,WTFWJD,I Set My Friends on Fire,https://p.scdn.co/mp3-preview/c21ece58ce5f0722f83785f4e39492da3354aaa9?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'experimental', 'post hardcore', 'screamo']",2008,0.453,0.927,0.8167876923076923,Minor,0.0763,0.00265,0.0,0.101,0.745,0.7861750146595574,WTFWJD (I Set My Friends on Fire)
25255,The Rabbit Hole,In This Moment,https://p.scdn.co/mp3-preview/95c535cdb8af30d3e4a812e8f55d422504faef12?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'metalcore', 'gothic metal', 'symphonic metal']",2008,0.218,0.415,0.6305969230769232,Major,0.0422,0.833,0.0538,0.0865,0.0546,0.5177210183960399,The Rabbit Hole (In This Moment)
29659,Ce Jeu (Tepr Remix),Yelle,https://p.scdn.co/mp3-preview/753b85296710bc48de99c0124ce091fa122d9c84?cid=774b29d4f13844c495f206cafdad9c86,"['house', 'french']",2008,0.749,0.683,0.7337107692307692,Minor,0.0333,0.00118,0.299,0.127,0.856,0.5728682276254244,Ce Jeu (Tepr Remix) (Yelle)
26772,Hadean,The Ocean,https://p.scdn.co/mp3-preview/89d7f99902b2439f46acb17d2128c41d94dee29b?cid=774b29d4f13844c495f206cafdad9c86,['progressive metal'],2008,0.27,0.887,0.8049476923076924,Major,0.0911,1.8e-05,0.00042,0.0571,0.284,0.522662084702695,Hadean (The Ocean)
1289,Snuff,Slipknot,https://p.scdn.co/mp3-preview/90ae4a9672a3030f19ddfda4498492bb1ff5dfb6?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'metal', 'alternative rock', 'heavy metal', 'beautiful', 'nu metal']",2008,0.544,0.69,0.7728246153846154,Minor,0.0425,0.012,0.0095,0.0615,0.219,0.563481565322533,Snuff (Slipknot)
31202,Underground Vibes,DJ Cam,https://p.scdn.co/mp3-preview/6f0ace0ea310e292250f36ebbf0c27134e2e5627?cid=774b29d4f13844c495f206cafdad9c86,"['trip hop', 'downtempo']",2008,0.758,0.656,0.5679015384615385,Minor,0.154,0.376,0.833,0.135,0.686,0.6793852531671463,Underground Vibes (DJ Cam)
39804,Orgelblut,Bohren & der Club of Gore,https://p.scdn.co/mp3-preview/48291b26c953ec0f94b118e4983694a9c9d295d4?cid=774b29d4f13844c495f206cafdad9c86,"['jazz', 'dark ambient']",2008,0.258,0.00302,0.3729476923076923,Minor,0.0452,0.809,0.859,0.121,0.0575,0.502920547471965,Orgelblut (Bohren & der Club of Gore)
24456,Come With Me If You Want To Live,Austrian Death Machine,https://p.scdn.co/mp3-preview/70a0c1f7d64af0f55e8889718219f24644d64d3d?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'death metal', 'thrash metal', 'metalcore']",2008,0.273,0.984,0.8168615384615385,Major,0.128,0.00124,0.00078,0.335,0.53,0.8839826721759328,Come With Me If You Want To Live (Austrian Death Machine)
20265,Message to the World,Story of the Year,https://p.scdn.co/mp3-preview/11cf778e381cc1484bc71251d105e9efa940bb66?cid=774b29d4f13844c495f206cafdad9c86,"['alternative rock', 'hardcore', 'emo', 'post hardcore', 'screamo']",2008,0.56,0.839,0.7823507692307693,Minor,0.051,0.00324,0.0,0.0707,0.429,0.4545190074229635,Message to the World (Story of the Year)
33642,My Kinda Country,Randy Houser,https://p.scdn.co/mp3-preview/f890553712888f8acc0d2e1e49517922f011cf5c?cid=774b29d4f13844c495f206cafdad9c86,['country'],2008,0.613,0.741,0.797046153846154,Minor,0.151,0.402,0.0202,0.0798,0.712,0.7371416363247921,My Kinda Country (Randy Houser)
42209,Heaven Have Mercy,Diamanda Galás,https://p.scdn.co/mp3-preview/0591b71ba07330aae42f1cb3a8da3d4252c78598?cid=774b29d4f13844c495f206cafdad9c86,"['japanese', 'emo', 'j pop']",2008,0.379,0.264,0.6453169230769231,Major,0.0597,0.702,0.0,0.706,0.118,0.3822667084861791,Heaven Have Mercy (Diamanda Galás)
40453,New Man,Alec Empire,https://p.scdn.co/mp3-preview/6b857eb206f9b69cab36c9324ed3bb60704a2231?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'industrial', 'noise']",2008,0.397,0.726,0.8139076923076922,Major,0.0347,3.91e-06,0.829,0.153,0.122,0.6455387216865992,New Man (Alec Empire)
10250,Happy Xmas (War Is Over),John Lennon,https://p.scdn.co/mp3-preview/89d56d1603c9fcb22f0f98f405103a8abae637db?cid=774b29d4f13844c495f206cafdad9c86,"['classic rock', '70s']",2008,0.3,0.684,0.7090461538461539,Major,0.0334,0.346,0.0,0.719,0.419,0.6697804021037034,Happy Xmas (War Is Over) (John Lennon)
7548,Chelsea Smile,Bring Me the Horizon,https://p.scdn.co/mp3-preview/7e8a779cfb368c3159a04ebd9fb9c7de6938af42?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'death metal', 'hardcore', 'metalcore', 'screamo']",2008,0.406,0.891,0.7856738461538462,Minor,0.105,3.61e-05,0.0175,0.328,0.22,0.45409626669939496,Chelsea Smile (Bring Me the Horizon)
36004,Shake Rattle And Roll,Bill Haley & His Comets,https://p.scdn.co/mp3-preview/42b7e40b334019403edea8e138aca820b2e1c4ff?cid=774b29d4f13844c495f206cafdad9c86,['oldies'],2008,0.621,0.731,0.6910523076923076,Major,0.0736,0.294,0.0,0.317,0.897,0.7647970617246913,Shake Rattle And Roll (Bill Haley & His Comets)
42481,Dont Work Yourself Up,Tristan Prettyman,https://p.scdn.co/mp3-preview/05592e33bcba85ec220fb678a6ca04c74a312ce4?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'singer songwriter', 'mellow']",2008,0.664,0.56,0.7074215384615384,Major,0.0291,0.0179,0.0,0.106,0.349,0.46371475456037237,Dont Work Yourself Up (Tristan Prettyman)
14304,The Calm,Drake,https://p.scdn.co/mp3-preview/70138eb0dcaf45505f41d45a5a52b2974d0b9315?cid=774b29d4f13844c495f206cafdad9c86,"['rap', 'hip hop']",2008,0.479,0.638,0.615556923076923,Minor,0.896,0.828,0.000201,0.11,0.19,0.7280140731750555,The Calm (Drake)
40880,Looking For Love,September,https://p.scdn.co/mp3-preview/911ab8da2bb4e6c4c6b87c18b323dd0a7193953b?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'dance', 'swedish']",2008,0.642,0.83,0.8190276923076922,Minor,0.0509,0.00381,0.000505,0.157,0.459,0.5682589900587747,Looking For Love (September)
13029,Ashley,The Dodos,https://p.scdn.co/mp3-preview/d120c64ed9e53a525b03a327a70b8d0eb49f5543?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'indie rock', 'american', 'indie pop', '00s']",2008,0.399,0.814,0.7128861538461538,Minor,0.0595,0.223,0.178,0.109,0.41,0.5410172141840877,Ashley (The Dodos)
41249,Overall,Hello Saferide,https://p.scdn.co/mp3-preview/d1c4775c9216d0000d1b9444ba23dc4ab5607cb6?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'pop', 'indie pop', 'swedish']",2008,0.795,0.654,0.7432123076923076,Major,0.0411,0.797,0.0,0.142,0.884,0.6016918720141096,Overall (Hello Saferide)
37395,Violet Skies,In This Moment,https://p.scdn.co/mp3-preview/022714c7b630b412b98aff636adc9d7bd4fce466?cid=774b29d4f13844c495f206cafdad9c86,"['metal', 'metalcore', 'gothic metal']",2008,0.338,0.988,0.8806892307692308,Major,0.205,0.000326,2.61e-05,0.325,0.511,0.8187305959735083,Violet Skies (In This Moment)
14445,Blame It,Jamie Foxx,https://p.scdn.co/mp3-preview/97d51ba563a024d39d76c2eb3296a9f090023a2c?cid=774b29d4f13844c495f206cafdad9c86,"['dance', 'soul', 'hip hop', 'rnb', 'male vocalists', '00s']",2008,0.673,0.614,0.7801353846153846,Major,0.103,0.0782,0.0,0.139,0.362,0.8002618265126618,Blame It (Jamie Foxx)
44649,Doctor Dark,Captain Beefheart & His Magic Band,https://p.scdn.co/mp3-preview/42a3d6a39e7d15652a9de5dce08af956e40646b9?cid=774b29d4f13844c495f206cafdad9c86,"['experimental', 'psychedelic rock', 'avant garde']",2008,0.584,0.321,0.3677538461538462,Major,0.386,0.321,0.0,0.0922,0.492,0.3715572768224443,Doctor Dark (Captain Beefheart & His Magic Band)
25045,Behind These Eyes,Eyes Set to Kill,https://p.scdn.co/mp3-preview/f561978e2fd5d6d74c3dd654974cb7716ff23b2a?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'metalcore', 'post hardcore', 'screamo']",2008,0.367,0.961,0.8351753846153847,Major,0.132,1.78e-05,3.35e-06,0.0818,0.385,0.7820294282090794,Behind These Eyes (Eyes Set to Kill)
40366,Whatever Forever,Abe Vigoda,https://p.scdn.co/mp3-preview/17162f077368f25eca2e666aa4fc7ba7904ac1bf?cid=774b29d4f13844c495f206cafdad9c86,['noise'],2008,0.198,0.317,0.5419815384615385,Minor,0.041,0.308,0.979,0.194,0.101,0.5762001518230125,Whatever Forever (Abe Vigoda)
20653,Rainy Day,Coldplay,https://p.scdn.co/mp3-preview/ac0ca31f5b78352662dfe93ccf6ea67feb351ebc?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'alternative rock', 'british', '00s', 'britpop']",2008,0.376,0.677,0.7422769230769231,Major,0.0292,0.0765,0.00266,0.126,0.653,0.6272654129904134,Rainy Day (Coldplay)
9920,Awkward Game,Gabriella Cilmi,https://p.scdn.co/mp3-preview/66bc13387973a6946655e1bba7402e96c530cf85?cid=774b29d4f13844c495f206cafdad9c86,"['female vocalists', 'jazz', 'soul']",2008,0.423,0.693,0.7611076923076924,Minor,0.0674,0.365,2e-05,0.229,0.302,0.9066106648847918,Awkward Game (Gabriella Cilmi)
9428,Make the Road by Walking,Menahan Street Band,https://p.scdn.co/mp3-preview/8189bdb3e0ebebde23edf05287d9999f9e762a5c?cid=774b29d4f13844c495f206cafdad9c86,"['jazz', 'instrumental', 'soul', 'funk', 'lounge']",2008,0.626,0.782,0.7224615384615385,Minor,0.0313,0.0179,0.05,0.0556,0.917,0.41294041174037355,Make the Road by Walking (Menahan Street Band)
9062,Me,Erykah Badu,https://p.scdn.co/mp3-preview/da8751580fa6689724037a1a2d138a7fe286dc30?cid=774b29d4f13844c495f206cafdad9c86,"['jazz', 'soul', 'chillout', 'rnb']",2008,0.439,0.592,0.6789907692307692,Major,0.321,0.53,1.7e-06,0.238,0.53,0.4291181992154296,Me (Erykah Badu)
34914,The Antidote,Story of the Year,https://p.scdn.co/mp3-preview/d721c982c49bb00b7bd9ef5fd1cdd0f82f254f33?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'emo', 'post hardcore', 'screamo']",2008,0.5,0.936,0.8024123076923076,Minor,0.0744,0.00747,0.0,0.13,0.158,0.46131922379348433,The Antidote (Story of the Year)
27170,Gib mir Sonne,Rosenstolz,https://p.scdn.co/mp3-preview/f6828a83384baf8ed75552542692bd6e4cad3e49?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'german']",2008,0.566,0.545,0.7213538461538461,Major,0.0309,0.112,1.5e-05,0.078,0.186,0.6457160000545472,Gib mir Sonne (Rosenstolz)
12812,A Kiss Is Not A Contract,Flight of the Conchords,https://p.scdn.co/mp3-preview/fa4a74868448c09e413e8f72ab740900acf2d980?cid=774b29d4f13844c495f206cafdad9c86,"['folk', 'acoustic', 'mellow']",2008,0.743,0.465,0.6638030769230769,Major,0.0311,0.796,0.00412,0.105,0.613,0.5860868300355011,A Kiss Is Not A Contract (Flight of the Conchords)
26346,Following Betulas,Cult of Luna,https://p.scdn.co/mp3-preview/d5e8ca540da737cd213d9e6211c18b39ef6ae14f?cid=774b29d4f13844c495f206cafdad9c86,"['post rock', 'progressive metal', 'doom metal']",2008,0.487,0.932,0.7702646153846154,Minor,0.0752,3.64e-06,0.659,0.0853,0.279,0.5745137345279168,Following Betulas (Cult of Luna)
43963,Badminton,Waglewski Fisz Emade,https://p.scdn.co/mp3-preview/80f8e485c81741654ddf71848e85bf55934a028f?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'folk', 'polish']",2008,0.669,0.98,0.8051692307692307,Minor,0.186,0.663,0.000105,0.49,0.494,0.5040796752623947,Badminton (Waglewski Fisz Emade)
14200,The Ghost of You Lingers,Spoon,https://p.scdn.co/mp3-preview/405fd42607bb2001664937a038581d7790704997?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'alternative', 'indie', 'indie rock', 'piano', 'american', 'indie pop', 'mellow']",2008,0.904,0.698,0.6715815384615385,Minor,0.0443,0.836,0.291,0.0583,0.779,0.6466114830926438,The Ghost of You Lingers (Spoon)
37521,Dead Reflection,Before the Dawn,https://p.scdn.co/mp3-preview/833b1a546c8dd85fc7f9bdc5975126a04c1d20e2?cid=774b29d4f13844c495f206cafdad9c86,"['melodic death metal', 'gothic metal']",2008,0.413,0.817,0.7765661538461539,Major,0.0332,1.97e-05,0.129,0.0968,0.23,0.45445082343529114,Dead Reflection (Before the Dawn)
6357,Ill Be There,The Jackson 5,https://p.scdn.co/mp3-preview/07bb9fbbb0e4274adaca6f465b0ffe01e536b9f7?cid=774b29d4f13844c495f206cafdad9c86,"['pop', 'soul', '70s', 'oldies', 'love']",2008,0.311,0.398,0.5992369230769231,Major,0.0338,0.541,1.02e-06,0.609,0.408,0.8510361693326607,Ill Be There (The Jackson 5)
38194,Adonai,Head,https://p.scdn.co/mp3-preview/798acfc09790624602b489184c48602c4237854d?cid=774b29d4f13844c495f206cafdad9c86,"['gothic', 'nu metal']",2008,0.583,0.968,0.8294153846153847,Major,0.0541,0.000219,0.0,0.154,0.326,0.4817926024918975,Adonai (Head)
38513,So Many Roads,Joe Bonamassa,https://p.scdn.co/mp3-preview/eeb09be73fe04b92684a29e74dd5b8d11b57b4ef?cid=774b29d4f13844c495f206cafdad9c86,"['blues', 'guitar', 'blues rock']",2008,0.343,0.733,0.7227076923076923,Minor,0.0473,0.0206,0.0122,0.989,0.626,0.5996281699872268,So Many Roads (Joe Bonamassa)
45149,Knock You Down,Spor,https://p.scdn.co/mp3-preview/852ac6aa9895f84d97f8c1fd71376acbd14f4985?cid=774b29d4f13844c495f206cafdad9c86,['drum and bass'],2008,0.603,0.961,0.7779200000000001,Minor,0.291,0.0722,0.908,0.358,0.334,0.7862477442464079,Knock You Down (Spor)
40838,Our Own Pretty Ways,First Aid Kit,https://p.scdn.co/mp3-preview/e96e3e9259b479b2ef2ae8ac1a7334a968f3f0c6?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'folk', 'beautiful', 'swedish']",2008,0.605,0.385,0.742596923076923,Major,0.0257,0.823,0.000496,0.12,0.187,0.49960226007191144,Our Own Pretty Ways (First Aid Kit)
21517,Rat Is Dead (Rage),Cansei de Ser Sexy,https://p.scdn.co/mp3-preview/c0002f3fa68db9d3e8333583cc5eb865ac337ebb?cid=774b29d4f13844c495f206cafdad9c86,"['electronic', 'alternative', 'indie', 'indie rock', 'post punk', 'synthpop']",2008,0.531,0.947,0.8284553846153846,Minor,0.0318,9.15e-05,0.00424,0.327,0.824,0.6364657057270005,Rat Is Dead (Rage) (Cansei de Ser Sexy)
49071,Eisherz,Seelenzorn,https://p.scdn.co/mp3-preview/532431cf7a5968d382b3f27785bd8f77b6f0221b?cid=774b29d4f13844c495f206cafdad9c86,"['industrial', 'gothic']",2008,0.492,0.757,0.7300676923076923,Major,0.026,0.000905,0.472,0.114,0.555,0.3751755737682563,Eisherz (Seelenzorn)
11964,Saved by Old Times,Deerhunter,https://p.scdn.co/mp3-preview/1102a4574b68ed40ac31153942085694a1417f83?cid=774b29d4f13844c495f206cafdad9c86,"['indie', 'experimental', 'punk', 'psychedelic', 'american', 'post punk', 'indie pop', 'psychedelic rock', '00s']",2008,0.5,0.589,0.7825476923076923,Major,0.0326,0.0158,0.0345,0.0952,0.429,0.4939111699008605,Saved by Old Times (Deerhunter)
15190,27,Fall Out Boy,https://p.scdn.co/mp3-preview/d3fa35b77a9e0af0e8b229393179d507b7892cbb?cid=774b29d4f13844c495f206cafdad9c86,"['rock', 'hard rock']",2008,0.485,0.941,0.8263138461538462,Minor,0.0512,0.000847,5.36e-06,0.554,0.794,0.7133999718172852,27 (Fall Out Boy)
21133,Trading Places,Usher,https://p.scdn.co/mp3-preview/01936f65a5480979f5622ac6d1d31c84691b4910?cid=774b29d4f13844c495f206cafdad9c86,"['soul', 'rnb']",2008,0.697,0.64,0.784,Major,0.0424,0.000137,1.69e-05,0.14,0.359,0.6638165759819631,Trading Places (Usher)
18552,Tilt,In Flames,https://p.scdn.co/mp3-preview/2783aefa525ba0752461541692d608d3e0c378cd?cid=774b29d4f13844c495f206cafdad9c86,"['death metal', 'metalcore', 'melodic death metal']",2008,0.33,0.985,0.8044061538461539,Minor,0.0715,2.47e-05,1.01e-05,0.344,0.284,0.8179623897124,Tilt (In Flames)
46848,Mala Strana,Gui Boratto,https://p.scdn.co/mp3-preview/fe52cf5e425c8e87264514f0211c55814bf3329a?cid=774b29d4f13844c495f206cafdad9c86,"['ambient', 'chillout', 'techno', 'chill']",2008,0.351,0.475,0.5276061538461538,Major,0.0347,0.831,0.906,0.0814,0.0305,0.5451218902419622,Mala Strana (Gui Boratto)
